"Propiedades de la ubicación"
"Nombre de la ubicación = Sin nombre"
"Identificación de ubicación = 7df69ec8-72e3-4a21-a514-9c4efcb05c96"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 13:58:22"
"Duración = 34.20:01:38"
"Lecturas = 1675"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 969970"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1003230"
""
"Propiedades del registro"
"Nombre del registro = Registro_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 3"
"Identificación del registro = fbbb46ba-3945-4e73-ad13-7c5844b2b255"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 969970",,,,,,"Aqua TROLL 500 1003230",,,,,,
"Fecha Hora","Latitud (°) (969970)","Longitud (°) (969970)","Elevación (m) (969970)","Temperatura (°C) (969970)","Capacidad de la batería (%) (969970)","Presión barométrica (mm Hg) (969970)","Concentración RDO (mg/L) (1003620)","Nitrato (NO₃⁻ - N) (mg/L) (983048)","pH (pH) (982972)","ORP (mV) (982972)","Conductividad real (µS/cm) (1001986)","Temperatura (°C) (1003230)","Profundidad (ft) (997881)"
"2023-04-09 00:30:00","41.74669","1.844323","276.6","9.596191","96.51804","740.1968","11.26655","0.4595234","9.059242","158.282","425.4773","16.43639","2.634807"
"2023-04-09 01:00:00","41.7459","1.84419","177.3","9.059937","96.50832","740.3831","11.18712","0.4413917","9.062469","157.1424","414.7465","16.38289","2.629059"
"2023-04-09 01:30:00","41.74718","1.844172","274.6","8.620209","96.50305","740.433","11.17454","0.4423142","9.058625","158.4633","414.7601","16.36499","2.652623"
"2023-04-09 02:00:00","41.74802","1.844307","34.4","8.255554","96.49858","740.5345","11.1352","0.4379882","9.053297","151.089","423.4683","16.32507","2.63099"
"2023-04-09 02:30:00","41.7472","1.84422","302.3","7.848","96.48753","740.5354","11.03979","0.4361433","9.055928","153.137","422.0869","16.29907","2.624636"
"2023-04-09 03:00:00","41.74706","1.844215","307.5","7.440445","96.48306","740.5339","11.04305","0.4198811","9.039316","150.8386","421.8295","16.26682","2.617572"
"2023-04-09 03:30:00","41.74722","1.844345","327.8","7.022167","96.47727","740.5319","11.00263","0.4346434","9.053753","158.9592","422.963","16.23605","2.635818"
"2023-04-09 04:00:00","41.74719","1.844203","304.2","6.86129","96.47202","740.4625","10.95462","0.4365017","9.042435","154.1622","412.7453","16.19918","2.636487"
"2023-04-09 04:30:00","41.74699","1.84424","283.8","6.421562","96.46544","740.5372","10.89703","0.4201451","9.037724","155.8645","412.3471","16.16636","2.624329"
"2023-04-09 05:00:00","41.74695","1.844115","275.3","6.121258","96.46123","740.4838","10.94821","0.4350818","9.038647","157.9507","411.9872","16.12047","2.628115"
"2023-04-09 05:30:00","41.74722","1.844235","306","5.820957","96.45544","740.4367","10.82911","0.4229312","9.026586","152.5481","422.285","16.06842","2.632744"
"2023-04-09 06:00:00","41.74726","1.84425","280.4","5.59573","96.4486","740.4459","10.80669","0.4395733","9.032507","157.0852","421.8033","16.04358","2.628984"
"2023-04-09 06:30:00","41.74749","1.844257","335","5.338326","96.44413","740.4783","10.81151","0.4306501","9.017105","157.2831","422.5312","16.0087","2.643006"
"2023-04-09 07:00:00","41.74736","1.84394","339.5","5.027298","96.43729","740.5239","10.50755","0.4289161","9.017398","160.8164","395.0175","15.96473","2.632642"
"2023-04-09 07:30:00","41.74645","1.843978","148.2","4.705547","96.43282","740.6542","10.08242","0.4302338","9.002155","160.5256","421.8055","15.92859","2.633825"
"2023-04-09 08:00:00","41.74721","1.84433","286","5.027298","96.42624","740.7074","9.879731","0.4320381","8.997268","164.7933","420.6516","15.89243","2.635533"
"2023-04-09 08:30:00","41.74725","1.844125","302.4","6.378662","96.42177","740.735","9.972385","0.4382364","9.008653","163.1768","421.6554","15.8626","2.633558"
"2023-04-09 09:00:00","41.74716","1.844077","291.3","7.880177","96.41651","740.7264","10.32807","0.4382055","8.999305","161.0048","421.5529","15.84137","2.621407"
"2023-04-09 09:30:00","41.74697","1.844368","298.4","10.10027","96.41046","740.6817","10.59422","0.4315525","8.998242","164.3546","422.4487","15.83092","2.630106"
"2023-04-09 10:00:00","41.7471","1.844203","320","10.48637","96.40073","740.7145","10.49148","0.4236589","8.990032","167.9738","425.1289","15.82263","2.63744"
"2023-04-09 10:30:00","41.74718","1.84419","290.3","12.08442","96.39389","740.7079","10.55176","0.4115685","9.007351","170.7871","420.2255","15.83743","2.629523"
"2023-04-09 11:00:00","41.74694","1.844233","302.9","14.00421","96.38941","740.702","10.20096","0.4219779","9.006549","162.9789","420.4205","15.8781","2.639011"
"2023-04-09 11:30:00","41.74723","1.844112","307.4","14.91584","96.38258","740.5321","10.84634","0.406629","9.00448","165.9067","425.3808","15.96024","2.629831"
"2023-04-09 12:00:00","41.74716","1.844148","275","17.26463","96.37811","740.3144","10.92932","0.4258727","9.02468","168.1335","422.7916","16.00772","2.633725"
"2023-04-09 12:30:00","41.74716","1.844292","312.3","20.40709","96.37284","740.1421","10.93829","0.4296799","9.030973","162.7047","424.3053","16.02252","2.635425"
"2023-04-09 13:00:00","41.747","1.844215","302","21.71555","96.36127","740.0089","11.06539","0.4092188","9.008176","168.3791","424.2393","16.08141","2.618267"
"2023-04-09 13:30:00","41.74728","1.844315","292","22.83096","96.35627","739.7286","10.94732","0.4236508","9.045284","165.108","426.2985","16.19091","2.634697"
"2023-04-09 14:00:00","41.74722","1.844335","303.9","22.78806","96.34969","739.3964","11.26906","0.4193527","9.073858","167.4826","426.7828","16.28106","2.621206"
"2023-04-09 14:30:00","41.7471","1.844525","258.2","23.68897","96.34417","739.2252","11.35088","0.4131241","9.062117","167.156","426.0018","16.26427","2.62588"
"2023-04-09 15:00:00","41.74716","1.844285","285.5","23.82839","96.3347","739.0378","9.077516","0.4166403","9.090473","167.702","425.6738","16.2668","2.62007"
"2023-04-09 15:30:00","41.74713","1.84366","156.1","22.41268","96.32996","738.9655","9.615633","0.4197792","9.075771","161.8774","425.6404","16.31895","2.617178"
"2023-04-09 16:00:00","41.74712","1.844202","290.4","22.57356","96.32076","738.6648","11.82663","0.4553041","9.105513","154.2289","423.2398","16.37567","2.635749"
"2023-04-09 16:30:00","41.74712","1.844163","290.1","24.92236","96.31471","738.5793","11.8421","0.4580434","9.100186","150.9984","422.4023","16.3427","2.61115"
"2023-04-09 17:00:00","41.74714","1.844293","282.7","24.8151","96.30997","738.5515","11.75305","0.4847873","9.099022","143.5049","422.4066","16.23618","2.606138"
"2023-04-09 17:30:00","41.74721","1.844275","269.4","22.90604","96.3034","738.6237","12.64674","0.5128372","9.169532","144.1438","419.7501","16.1643","2.625504"
"2023-04-09 18:00:00","41.74713","1.84415","310.2","21.51177","96.29919","738.7108","12.57505","0.515945","9.149385","143.1615","418.4615","16.13542","2.625901"
"2023-04-09 18:30:00","41.74726","1.84419","301.1","24.70786","96.29208","738.6876","12.51798","0.5235633","9.15905","145.8676","419.626","16.11686","2.615099"
"2023-04-09 19:00:00","41.74712","1.844218","283.1","26.63837","96.28604","738.9236","12.61945","0.5314083","9.151939","149.0243","419.1447","16.14691","2.615827"
"2023-04-09 19:30:00","41.74683","1.844188","317.9","25.08323","96.27789","739.1661","12.72306","0.5448107","9.182428","147.0406","419.5341","16.18798","2.622576"
"2023-04-09 20:00:00","41.74683","1.84438","264.8","20.64304","96.27236","739.3762","12.60496","0.5252227","9.167874","146.5995","419.3829","16.28299","2.612739"
"2023-04-09 20:30:00","41.74703","1.844325","284.8","16.84636","96.26762","739.7017","12.38035","0.5252953","9.140132","141.2303","421.346","16.3687","2.617721"
"2023-04-09 21:00:00","41.74709","1.844202","290.4","15.30194","96.25999","740.0276","11.95798","0.5438712","9.112464","151.027","422.5216","16.53248","2.622618"
"2023-04-09 21:30:00","41.74696","1.84444","258.8","14.69061","96.25579","740.303","11.76049","0.5271011","9.102039","145.3502","424.8154","16.57395","2.622152"
"2023-04-09 22:00:00","41.74711","1.844288","296.5","14.18653","96.24921","740.5673","11.66671","0.5211685","9.104557","150.2879","424.3987","16.59297","2.63264"
"2023-04-09 22:30:00","41.74706","1.844238","286","13.6181","96.24211","740.7588","11.66884","0.5166916","9.087529","147.639","425.1587","16.61869","2.614581"
"2023-04-09 23:00:00","41.74716","1.844315","302.2","13.24273","96.23527","740.9152","11.60351","0.5196435","9.094572","147.217","434.1939","16.59668","2.621815"
"2023-04-09 23:30:00","41.74731","1.844168","301.1","12.9746","96.2308","741.0562","11.55922","0.5080122","9.092192","149.029","433.8104","16.54742","2.61791"
"2023-04-10 00:00:00","41.74714","1.844165","322.1","12.76009","96.22501","741.1619","11.48238","0.5038858","9.090954","145.045","434.7528","16.55801","2.619193"
"2023-04-10 00:30:00","41.74712","1.84427","305.7","12.62067","96.2187","741.3052","11.41264","0.4985458","9.09367","148.2899","434.9927","16.55697","2.632162"
"2023-04-10 01:00:00","41.74719","1.844137","288.4","12.19167","96.2087","741.3327","11.4304","0.5112484","9.082767","145.4718","434.4261","16.53868","2.615026"
"2023-04-10 01:30:00","41.74719","1.844137","288.4","11.33366","96.20396","741.2659","11.38626","0.5416888","9.083719","148.464","434.1263","16.50512","2.627696"
"2023-04-10 02:00:00","41.74708","1.844297","289.2","10.99045","96.19713","741.2221","11.49564","0.5550348","9.085314","149.1149","434.8431","16.47127","2.623385"
"2023-04-10 02:30:00","41.74688","1.844195","286.7","10.67942","96.19134","741.1518","11.43088","0.5652497","9.082607","151.2058","436.1288","16.43385","2.62208"
"2023-04-10 03:00:00","41.7459","1.844128","351","10.5829","96.18581","741.0454","11.31767","0.5366433","9.080771","147.6605","434.2926","16.41517","2.624222"
"2023-04-10 03:30:00","41.74509","1.844528","-4.8","10.51855","96.18003","740.9306","11.19244","0.5254174","9.073968","145.7746","434.4892","16.38469","2.622525"
"2023-04-10 04:00:00","41.74509","1.844528","-4.8","10.46492","96.17529","740.7903","11.16529","0.5068952","9.073207","153.6019","433.2472","16.3546","2.622822"
"2023-04-10 04:30:00","41.7471","1.84424","284.9","10.38985","96.16793","740.7575","11.10779","0.4980747","9.063828","152.0212","434.0851","16.32846","2.632855"
"2023-04-10 05:00:00","41.74637","1.844487","250.5","10.30405","96.16188","740.7508","11.11033","0.5125805","9.07193","151.0651","435.0632","16.3078","2.626883"
"2023-04-10 05:30:00","41.74707","1.844323","290.4","10.08955","96.15556","740.7712","11.12293","0.5011965","9.05688","146.6472","435.0781","16.27917","2.631771"
"2023-04-10 06:00:00","41.74726","1.844277","289.5","9.971569","96.14873","740.6489","11.02028","0.4868048","9.054205","155.8955","433.9866","16.25624","2.63103"
"2023-04-10 06:30:00","41.74724","1.844303","302.1","9.810692","96.13873","740.5612","10.98757","0.4991703","9.063197","156.8444","433.8207","16.21473","2.634715"
"2023-04-10 07:00:00","41.74724","1.843928","320.4","9.917942","96.13426","740.6227","10.98297","0.5096715","9.057754","156.2483","435.9572","16.17949","2.638985"
"2023-04-10 07:30:00","41.74694","1.844205","278.1","9.960846","96.12742","740.8397","10.95258","0.5019483","9.059907","162.8335","435.5317","16.15015","2.615248"
"2023-04-10 08:00:00","41.74703","1.844162","204.2","10.27187","96.12137","740.8744","10.85175","0.4943343","9.047096","161.3672","434.2831","16.12169","2.621615"
"2023-04-10 08:30:00","41.74715","1.844305","299.3","11.06553","96.11532","741.069","10.73418","0.467437","9.051669","168.596","433.9489","16.10783","2.62193"
"2023-04-10 09:00:00","41.74705","1.844282","293.7","12.00934","96.10979","740.8284","10.84918","0.453153","9.03333","163.4009","433.7246","16.09394","2.629547"
"2023-04-10 09:30:00","41.74708","1.844202","298.3","13.98276","96.10322","741.0899","10.79918","0.4584867","9.052862","168.4506","433.6021","16.08491","2.631164"
"2023-04-10 10:00:00","41.747","1.844243","309.2","15.67732","96.09849","741.0992","10.87763","0.4379837","9.056738","170.9468","433.1381","16.09872","2.641253"
"2023-04-10 10:30:00","41.74709","1.844262","296.1","16.77128","96.09244","741.3146","10.92282","0.4475757","9.060901","163.47","433.8335","16.11957","2.622928"
"2023-04-10 11:00:00","41.74709","1.844262","296.1","18.64817","96.08797","741.5712","10.88813","0.4334661","9.065638","163.0576","433.0829","16.16085","2.633358"
"2023-04-10 11:30:00","41.74711","1.844085","326.9","19.40965","96.0806","741.6166","11.20712","0.446561","9.070194","159.5457","433.3106","16.22546","2.625125"
"2023-04-10 12:00:00","41.74671","1.844418","289.7","21.32944","96.07402","741.6696","11.38563","0.4581474","9.074751","166.157","437.47","16.27866","2.621564"
"2023-04-10 12:30:00","41.74721","1.84424","300","22.25181","96.06771","741.5955","11.17577","0.4494226","9.074638","166.9676","437.2763","16.28572","2.61576"
"2023-04-10 13:00:00","41.74696","1.844243","287.7","22.61646","96.05561","741.5407","11.54172","0.4416986","9.103617","170.5487","433.347","16.27892","2.617474"
"2023-04-10 13:30:00","41.74718","1.844197","329.4","23.97855","96.05061","741.2752","11.5203","0.4385051","9.099314","169.9193","433.236","16.37255","2.617408"
"2023-04-10 14:00:00","41.74718","1.844197","329.4","23.27069","96.04562","740.7737","11.71021","0.4416071","9.120694","170.737","436.7767","16.48656","2.623837"
"2023-04-10 14:30:00","41.74718","1.844197","329.4","24.46117","96.04219","740.5513","11.95174","0.4478881","9.112454","164.6431","436.5909","16.52117","2.619976"
"2023-04-10 15:00:00","41.7462","1.84467","113.6","24.52553","96.03351","740.7426","12.18764","0.4784523","9.156876","156.0409","436.1271","16.54755","2.627719"
"2023-04-10 15:30:00","41.74714","1.844207","279.4","24.37537","96.02747","740.5054","12.21836","0.4995118","9.142631","147.3529","434.9362","16.46078","2.614541"
"2023-04-10 16:00:00","41.74695","1.844203","287.1","24.7293","96.0222","740.3541","12.19788","0.5190044","9.136854","147.0955","434.1385","16.37232","2.621066"
"2023-04-10 16:30:00","41.74739","1.844028","324.7","25.21194","96.01457","740.1318","12.17818","0.5085919","9.141844","161.577","434.0963","16.38065","2.623226"
"2023-04-10 17:00:00","41.74701","1.844207","261.4","24.79366","96.00983","740.03","12.27223","0.5405025","9.134169","145.8748","433.9965","16.40347","2.621811"
"2023-04-10 17:30:00","41.7472","1.844265","313.1","24.858","96.003","740.206","12.51423","0.568765","9.160745","151.9711","433.7624","16.4578","2.620586"
"2023-04-10 18:00:00","41.7472","1.844208","294.7","23.68897","95.99564","740.3138","11.94849","0.5654323","9.112383","148.104","433.7747","16.41414","2.631446"
"2023-04-10 18:30:00","41.74711","1.844283","282","26.45605","95.98853","740.3098","11.99774","0.5704252","9.12953","154.5794","433.4471","16.48067","2.608472"
"2023-04-10 19:00:00","41.74713","1.844145","292.9","28.46164","95.98301","740.5565","12.09791","0.5844105","9.136813","139.9787","435.9073","16.65374","2.605605"
"2023-04-10 19:30:00","41.74713","1.844145","292.9","28.22569","95.97932","740.6788","11.86905","0.5873888","9.131162","141.6357","433.7527","16.90324","2.610415"
"2023-04-10 20:00:00","41.74706","1.844265","292.5","22.85241","95.96959","740.8323","11.90293","0.5474335","9.119419","151.0055","431.9587","16.82355","2.612343"
"2023-04-10 20:30:00","41.74713","1.844128","283.8","19.22733","95.96328","740.9448","12.02163","0.5796349","9.121474","153.6472","435.6509","17.0027","2.619637"
"2023-04-10 21:00:00","41.74713","1.844128","283.8","17.25391","95.94644","741.3832","11.89984","0.5614325","9.128171","149.7514","443.0211","17.03754","2.611995"
"2023-04-10 21:30:00","41.74708","1.844268","290.7","16.3101","95.94092","741.7292","11.79746","0.5698242","9.122021","148.5307","432.7939","17.12262","2.615882"
"2023-04-10 22:00:00","41.74729","1.844048","265.3","15.57007","95.93408","741.9438","11.66986","0.5589237","9.121805","148.588","430.9955","17.01279","2.643265"
"2023-04-10 22:30:00","41.74716","1.844153","271.1","14.88366","95.92934","742.2743","11.56753","0.5420847","9.118421","140.7368","429.3627","16.87901","2.623623"
"2023-04-10 23:00:00","41.74714","1.844237","290.7","14.60481","95.91961","742.2827","11.48191","0.5327054","9.106436","128.525","440.0686","16.87829","2.630599"
"2023-04-10 23:30:00","41.74727","1.844155","286.9","14.02566","95.91383","742.3107","11.47421","0.5043575","9.106076","135.9995","439.5229","16.88222","2.625214"
"2023-04-11 00:00:00","41.74683","1.844382","297.2","13.5323","95.90909","742.3978","11.33595","0.5053065","9.097273","136.7409","438.9198","16.83654","2.626544"
"2023-04-11 00:30:00","41.74694","1.844183","278.1","12.84589","95.90146","742.5087","11.34399","0.4867252","9.103787","152.1261","438.6369","16.80738","2.614213"
"2023-04-11 01:00:00","41.7471","1.844237","296.9","12.24529","95.8962","742.6957","11.34204","0.5012541","9.089837","151.8495","436.934","16.76226","2.630783"
"2023-04-11 01:30:00","41.74726","1.844238","286.6","11.77338","95.88988","742.7936","11.25606","0.496482","9.089898","152.3836","436.9261","16.73565","2.635018"
"2023-04-11 02:00:00","41.74703","1.844143","264.9","11.20496","95.88489","742.9178","11.34821","0.5079268","9.092048","153.7068","437.5595","16.72549","2.616801"
"2023-04-11 02:30:00","41.74734","1.844362","300.7","10.2826","95.87963","742.618","11.26077","0.5124925","9.08504","151.0127","439.5316","16.68939","2.62146"
"2023-04-11 03:00:00","41.74705","1.84419","266.3","9.917942","95.87411","742.382","11.2278","0.5083651","9.082692","150.717","438.4348","16.66019","2.620702"
"2023-04-11 03:30:00","41.74703","1.844367","281.8","9.617641","95.86043","742.278","11.19825","0.499599","9.069484","149.9994","438.1483","16.59501","2.615187"
"2023-04-11 04:00:00","41.74696","1.844222","279.8","9.145737","95.8549","742.245","11.09993","0.4898964","9.0729","157.2783","438.4016","16.57819","2.633233"
"2023-04-11 04:30:00","41.74707","1.844128","286.5","8.695282","95.84938","742.3657","11.06735","0.4982949","9.069405","155.8359","429.6481","16.54566","2.629449"
"2023-04-11 05:00:00","41.74385","1.845102","69.5","8.512955","95.84306","742.2446","11.16071","0.5031466","9.071641","159.3287","428.4741","16.50998","2.627633"
"2023-04-11 05:30:00","41.7472","1.844233","303.3","8.352081","95.83859","741.8625","11.04048","0.4907688","9.065189","160.8713","429.9659","16.47667","2.631537"
"2023-04-11 06:00:00","41.74707","1.844252","293.9","7.794373","95.83307","741.9449","11.05714","0.513819","9.058432","155.1755","439.6828","16.42007","2.626045"
"2023-04-11 06:30:00","41.74699","1.844352","288.4","7.494072","95.82649","742.1882","10.93677","0.4984766","9.057059","164.7217","439.6638","16.36844","2.623535"
"2023-04-11 07:00:00","41.7465","1.845517","152.1","6.539539","95.82044","742.0709","10.87379","0.5002231","9.041862","158.1509","437.9798","16.31474","2.628899"
"2023-04-11 07:30:00","41.74741","1.84427","327.3","6.378662","95.81387","742.28","10.79208","0.4985785","9.027843","166.5695","438.0981","16.26855","2.613899"
"2023-04-11 08:00:00","41.74706","1.84373","340.2","7.322472","95.80914","742.2705","10.71618","0.4813622","9.019913","166.2047","438.0273","16.21935","2.630231"
